qKfz(t)(1);Statusflag;qKfz(t)(2);Statusflag;qKfz(t)(3);Statusflag;qPkw(t)(1);Statusflag;qPkw(t)(2);Statusflag;qPkw(t)(3);Statusflag;qLkw(t)(1);Statusflag;qLkw(t)(2);Statusflag;qLkw(t)(3);Statusflag;vKfz(t)(1);Statusflag;vKfz(t)(2);Statusflag;vKfz(t)(3);Statusflag;vPkw(t)(1);Statusflag;vPkw(t)(2);Statusflag;vPkw(t)(3);Statusflag;vLkw(t)(1);Statusflag;vLkw(t)(2);Statusflag;vLkw(t)(3);Statusflag;vgKfz(t)(1);Statusflag;vgKfz(t)(2);Statusflag;vgKfz(t)(3);Statusflag;b(t)(1);Statusflag;b(t)(2);Statusflag;b(t)(3);Statusflag;aLkw(1);Statusflag;aLkw(2);Statusflag;aLkw(3);Statusflag;kKfz(1);Statusflag;kKfz(2);Statusflag;kKfz(3);Statusflag;kLkw(1);Statusflag;kLkw(2);Statusflag;kLkw(3);Statusflag;kPkw(1);Statusflag;kPkw(2);Statusflag;kPkw(3);Statusflag;qB(1);Statusflag;qB(2);Statusflag;qB(3);Statusflag;kB(1);Statusflag;kB(2);Statusflag;kB(3);Statusflag;QKfz;Statusflag;QLkw;Statusflag;QPkw;Statusflag;VKfz;Statusflag;VLkw;Statusflag;VPkw;Statusflag;VgKfz;Statusflag;B;Statusflag;Bmax;Statusflag;SKfz;Statusflag;Alkw;Statusflag;KKfz;Statusflag;KLkw;Statusflag;KPkw;Statusflag;QB;Statusflag;KB;Statusflag;VDelta;Statusflag
108720;1;108720;1 Intp ;-3;0 Fehl Impl nErm ;106920;1 nErf ;106920;1 Intp ;-3;0 Fehl Impl nErm nErf ;1800;1;1800;1 Intp ;-3;0 Fehl Impl nErm ;139;1 nErf ;139;1 Intp ;-3;0 Fehl Impl nErm nErf ;140;1;140;1 Intp ;-3;0 Fehl Impl nErm ;73;1;73;1 Intp ;-3;0 Fehl Impl nErm ;61;1;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;15;1;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;2;1;2;1 Intp ;-3;0 Fehl nErm ;782;1;782;1 Intp ;151;1;25;1;25;1 Intp ;0;1;764;1;764;1 Intp ;0;1;111726;1;116856;1 Intp ;-3;0 Fehl nErm ;804;1;841;1 Intp ;0;1 Fehl nErm ;-3;0 Fehl Intp nErm ;-3;0 Fehl Intp nErm ;-3;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;0;0 nErm ;-3;0 Fehl nErm ;491;1;89;1;0;1;-3;0 Fehl nErm ;0;1 Fehl nErm ;0;0,5 Fehl Intp nErm 
68340;1 Intp ;55560;1;68340;1;45420;1 Intp ;53340;1 nErf ;45420;1 nErf ;22920;1 Intp ;2220;1;22920;1;151;1 Intp ;75;1 nErf ;151;1 nErf ;194;1 Intp ;75;1;194;1;65;1 Intp ;86;1;65;1;-3;0 Fehl Impl nErm ;1;1;47;1;-3;0 Fehl Impl nErm ;58;1;45;1;34;1 Intp ;4;1;34;1;453;1 Intp ;741;1;453;1;353;1 Intp ;26;1;353;1;234;1 Intp ;711;1;234;1;120827;1 Intp ;56670;1;136642;1;800;1 Intp ;756;1;905;1;192237;1 Intp ;48057;1 Intp ;144177;1 Intp ;129;1 Intp ;66;1 Intp ;150;1 Intp ;-1;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;52;0,5 Intp ;25;1 Intp ;1490;1 Intp ;728;1 Intp ;961;1 Intp ;345055;1 Intp ;2675;1 Intp ;76;1 Intp 
-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;307;1;541;1;151;1;19;1;0;1;31;1;97;1;137;1;139;1;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;79;1 Fehl nErm ;307;1 Fehl nErm ;29;1 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-1;0 Fehl nErm ;-1;0 Fehl nErm ;-1;0 Fehl nErm ;-1;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;0;0 nErm ;-3;0 Fehl nErm ;491;1;89;1;251;1;-3;0 Fehl nErm ;449;1 Fehl nErm ;0;0 Fehl nErm 
-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;307;1;541;1;151;1;19;1;0;1;0;1;0;1;137;1;0;1;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;0;1 Fehl nErm ;0;1 Fehl nErm ;0;1 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-1;0 Fehl nErm ;-1;0 Fehl nErm ;-1;0 Fehl nErm ;-1;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;0;0 nErm ;-3;0 Fehl nErm ;491;1;89;1;0;1;-3;0 Fehl nErm ;0;1 Fehl nErm ;0;0 Fehl nErm 
291780;1 Intp ;-3;0 Fehl Impl nErm ;291780;1;263940;1 Intp ;-3;0 Fehl Impl nErm nErf ;263940;1 nErf ;27840;1 Intp ;-3;0 Fehl Impl nErm ;27840;1;167;1 Intp ;-3;0 Fehl Impl nErm nErf ;167;1 nErf ;177;1 Intp ;-3;0 Fehl Impl nErm ;177;1;76;1 Intp ;-3;0 Fehl Impl nErm ;76;1;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;10;1 Intp ;-3;0 Fehl nErm ;10;1;1747;1 Intp ;541;1;1747;1;366;1 Intp ;0;1;366;1;1491;1 Intp ;137;1;1491;1;347738;1 Intp ;-3;0 Fehl nErm ;359153;1;2082;1 Intp ;0;1 Fehl nErm ;2151;1;-3;0 Fehl Intp nErm ;-3;0 Fehl Intp nErm ;-3;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;0;0 nErm ;-3;0 Fehl nErm ;491;1;89;1;0;1;-3;0 Fehl nErm ;0;1 Fehl nErm ;0;0 Fehl nErm 
63360;1 Intp ;-3;0 Fehl Impl nErm ;63360;1;34140;1 Intp ;-3;0 Fehl Impl nErm nErf ;34140;1 nErf ;29220;1 Intp ;-3;0 Fehl Impl nErm ;29220;1;86;1 Intp ;-3;0 Fehl Impl nErm nErf ;86;1 nErf ;156;1 Intp ;-3;0 Fehl Impl nErm ;156;1;4;1 Intp ;-3;0 Fehl Impl nErm ;4;1;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;15;1;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;21;1;46;1 Intp ;-3;0 Fehl nErm ;46;1;737;1 Intp ;541;1;737;1;7305;1 Intp ;0;1;7305;1;219;1 Intp ;137;1;219;1;136994;1 Intp ;-3;0 Fehl nErm ;163877;1;1593;1 Intp ;0;1 Fehl nErm ;1906;1;-3;0 Fehl Intp nErm ;-3;0 Fehl Intp nErm ;-3;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;0;0 nErm ;-3;0 Fehl nErm ;491;1;89;1;0;1;-3;0 Fehl nErm ;0;1 Fehl nErm ;0;0 Fehl nErm 
209820;1 Intp ;-3;0 Fehl Impl nErm ;209820;1;199080;1 Intp ;-3;0 Fehl Impl nErm nErf ;199080;1 nErf ;10740;1 Intp ;-3;0 Fehl Impl nErm ;10740;1;122;1 Intp ;-3;0 Fehl Impl nErm nErf ;122;1 nErf ;126;1 Intp ;-3;0 Fehl Impl nErm ;126;1;51;1 Intp ;-3;0 Fehl Impl nErm ;51;1;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;6;1;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;22;1;5;1 Intp ;-3;0 Fehl nErm ;5;1;1720;1 Intp ;541;1;1720;1;211;1 Intp ;0;1;211;1;1580;1 Intp ;137;1;1580;1;228615;1 Intp ;-3;0 Fehl nErm ;230226;1;1874;1 Intp ;0;1 Fehl nErm ;1887;1;-3;0 Fehl Intp nErm ;-3;0 Fehl Intp nErm ;-3;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;0;0 nErm ;-3;0 Fehl nErm ;491;1;89;1;0;1;-3;0 Fehl nErm ;0;1 Fehl nErm ;0;0 Fehl nErm 
-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;307;1;541;1;151;1;19;1;0;1;31;1;97;1;137;1;139;1;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;79;1 Fehl nErm ;0;1 Fehl nErm ;29;1 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-1;0 Fehl nErm ;-1;0 Fehl nErm ;-1;0 Fehl nErm ;-1;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;0;0 nErm ;-3;0 Fehl nErm ;491;1;89;1;0;1;-3;0 Fehl nErm ;0;1 Fehl nErm ;0;0 Fehl nErm 
-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;307;1;541;1;151;1;19;1;0;1;0;1;0;1;137;1;0;1;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;0;1 Fehl nErm ;0;1 Fehl nErm ;0;1 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-1;0 Fehl nErm ;-1;0 Fehl nErm ;-1;0 Fehl nErm ;-1;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;0;0 nErm ;-3;0 Fehl nErm ;491;1;89;1;0;1;-3;0 Fehl nErm ;0;1 Fehl nErm ;0;0 Fehl nErm 
-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;307;1;541;1;151;1;19;1;0;1;0;1;0;1;137;1;0;1;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;0;1 Fehl nErm ;0;1 Fehl nErm ;0;1 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-1;0 Fehl nErm ;-1;0 Fehl nErm ;-1;0 Fehl nErm ;-1;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;0;0 nErm ;-3;0 Fehl nErm ;491;1;89;1;0;1;-3;0 Fehl nErm ;0;1 Fehl nErm ;0;0 Fehl nErm 
35700;1;35700;1 Intp ;-3;0 Fehl Impl nErm ;31680;1 nErf ;31680;1 Intp ;-3;0 Fehl Impl nErm nErf ;4020;1;4020;1 Intp ;-3;0 Fehl Impl nErm ;104;1 nErf ;104;1 Intp ;-3;0 Fehl Impl nErm nErf ;113;1;113;1 Intp ;-3;0 Fehl Impl nErm ;37;1;37;1 Intp ;-3;0 Fehl Impl nErm ;35;1;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;37;1;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;11;1;11;1 Intp ;-3;0 Fehl nErm ;343;1;343;1 Intp ;151;1;109;1;109;1 Intp ;0;1;280;1;280;1 Intp ;0;1;42775;1;56041;1 Intp ;-3;0 Fehl nErm ;411;1;539;1 Intp ;0;1 Fehl nErm ;-3;0 Fehl Intp nErm ;-3;0 Fehl Intp nErm ;-3;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;0;0 nErm ;-3;0 Fehl nErm ;491;1;89;1;0;1;-3;0 Fehl nErm ;0;1 Fehl nErm ;0;0,5 Fehl Intp nErm 
-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;307;1;541;1;151;1;19;1;41;1;0;1;97;1;137;1;0;1;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;79;1 Fehl nErm ;307;1 Fehl nErm ;0;1 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-1;0 Fehl nErm ;-1;0 Fehl nErm ;-1;0 Fehl nErm ;-1;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;0;0 nErm ;-3;0 Fehl nErm ;491;1;89;1;0;1;-3;0 Fehl nErm ;0;1 Fehl nErm ;0;0 Fehl nErm 
96660;1 Intp ;-3;0 Fehl Impl nErm ;96660;1;67800;1 Intp ;-3;0 Fehl Impl nErm nErf ;67800;1 nErf ;28860;1 Intp ;-3;0 Fehl Impl nErm ;28860;1;41;1 Intp ;-3;0 Fehl Impl nErm nErf ;41;1 nErf ;58;1 Intp ;-3;0 Fehl Impl nErm ;58;1;1;1 Intp ;-3;0 Fehl Impl nErm ;1;1;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;62;1;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;22;1;30;1 Intp ;-3;0 Fehl nErm ;30;1;2358;1 Intp ;541;1;2358;1;28860;1 Intp ;0;1;28860;1;1169;1 Intp ;137;1;1169;1;141970;1 Intp ;-3;0 Fehl nErm ;141104;1;3463;1 Intp ;0;1 Fehl nErm ;3442;1;-3;0 Fehl Intp nErm ;-3;0 Fehl Intp nErm ;-3;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;0;0 nErm ;-3;0 Fehl nErm ;491;1;89;1;0;1;-3;0 Fehl nErm ;0;1 Fehl nErm ;0;0 Fehl nErm 
-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;307;1;541;1;151;1;19;1;0;1;31;1;97;1;137;1;139;1;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;79;1 Fehl nErm ;0;1 Fehl nErm ;29;1 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-1;0 Fehl nErm ;-1;0 Fehl nErm ;-1;0 Fehl nErm ;-1;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;0;0 nErm ;-3;0 Fehl nErm ;491;1;89;1;0;1;-3;0 Fehl nErm ;0;1 Fehl nErm ;0;0 Fehl nErm 
211260;1 Intp ;-3;0 Fehl Impl nErm ;211260;1;184080;1 Intp ;-3;0 Fehl Impl nErm nErf ;184080;1 nErf ;27180;1 Intp ;-3;0 Fehl Impl nErm ;27180;1;172;1 Intp ;-3;0 Fehl Impl nErm nErf ;172;1 nErf ;181;1 Intp ;-3;0 Fehl Impl nErm ;181;1;112;1 Intp ;-3;0 Fehl Impl nErm ;112;1;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;86;1;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;17;1;13;1 Intp ;-3;0 Fehl nErm ;13;1;1228;1 Intp ;541;1;1228;1;243;1 Intp ;0;1;243;1;1017;1 Intp ;137;1;1017;1;257194;1 Intp ;-3;0 Fehl nErm ;259640;1;1495;1 Intp ;0;1 Fehl nErm ;1510;1;-3;0 Fehl Intp nErm ;-3;0 Fehl Intp nErm ;-3;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;0;0 nErm ;-3;0 Fehl nErm ;491;1;89;1;0;1;-3;0 Fehl nErm ;0;1 Fehl nErm ;0;0 Fehl nErm 
-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;307;1;541;1;151;1;19;1;0;1;31;1;97;1;137;1;139;1;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;79;1 Fehl nErm ;0;1 Fehl nErm ;29;1 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-1;0 Fehl nErm ;-1;0 Fehl nErm ;-1;0 Fehl nErm ;-1;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;0;0 nErm ;-3;0 Fehl nErm ;491;1;89;1;0;1;-3;0 Fehl nErm ;0;1 Fehl nErm ;0;0 Fehl nErm 
-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;307;1;541;1;151;1;19;1;0;1;0;1;0;1;137;1;0;1;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;0;1 Fehl nErm ;0;1 Fehl nErm ;0;1 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-1;0 Fehl nErm ;-1;0 Fehl nErm ;-1;0 Fehl nErm ;-1;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;0;0 nErm ;-3;0 Fehl nErm ;491;1;89;1;0;1;-3;0 Fehl nErm ;0;1 Fehl nErm ;0;0 Fehl nErm 
198000;1 Intp ;-3;0 Fehl Impl nErm ;198000;1;191280;1 Intp ;-3;0 Fehl Impl nErm nErf ;191280;1 nErf ;6720;1 Intp ;-3;0 Fehl Impl nErm ;6720;1;84;1 Intp ;-3;0 Fehl Impl nErm nErf ;84;1 nErf ;83;1 Intp ;-3;0 Fehl Impl nErm ;83;1;103;1 Intp ;-3;0 Fehl Impl nErm ;103;1;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;84;1;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;44;1;3;1 Intp ;-3;0 Fehl nErm ;3;1;2357;1 Intp ;541;1;2357;1;65;1 Intp ;0;1;65;1;2305;1 Intp ;137;1;2305;1;204720;1 Intp ;-3;0 Fehl nErm ;200688;1;2437;1 Intp ;0;1 Fehl nErm ;2389;1;-3;0 Fehl Intp nErm ;-3;0 Fehl Intp nErm ;-3;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;0;0 nErm ;-3;0 Fehl nErm ;491;1;89;1;0;1;-3;0 Fehl nErm ;0;1 Fehl nErm ;0;0 Fehl nErm 
